40,50,60,70,80,90
0.8082,0.8282,0.8423,0.8543,0.8714,0.8861
0.8121,0.8251,0.8382,0.8502,0.8633,0.8742
0.8193,0.8322,0.8413,0.8592,0.8703,0.8822
0.8251,0.8282,0.8493,0.8682,0.8753,0.8932
0.8343,0.8483,0.8572,0.8751,0.8842,0.9002
0.8432,0.8522,0.8661,0.8832,0.8932,0.9113
0.8543,0.8611,0.8822,0.8853,0.9084,0.9202
0.8612,0.8809,0.9015,0.9214,0.9310,0.9442


