40,50,60,70,80,90
0.8162,0.8353,0.8514,0.8672,0.8783,0.8932
0.8222,0.8381,0.8492,0.8621,0.8754,0.8902
0.8293,0.8431,0.8541,0.8701,0.8821,0.8961
0.8342,0.8351,0.8601,0.8772,0.8963,0.9021
0.8422,0.8531,0.8662,0.8843,0.8941,0.9112
0.8521,0.8612,0.8751,0.8912,0.9021,0.9181
0.8613,0.8721,0.8932,0.8961,0.9183,0.9292
0.8906,0.9112,0.9305,0.951,0.9613,0.9734
